Hour,Value 1,Value 2
6564,2196,0.763960026
6565,2195,0.45824779
6566,2194,0.665657804
6567,2193,0.489950114
6568,2192,0.704651929
6569,2191,0.393740226
6570,2190,0.525456377
6571,2189,0.193176961
6572,2188,0.624599558
6573,2187,0.116720311
6574,2186,0.208205067
6575,2185,0.380256111
6576,2184,0.102775887
6577,2183,0.452247433
6578,2182,0.532511566
6579,2181,0.033101772
6580,2180,0.614391138
6581,2179,0.383439017
6582,2178,0.922918857
6583,2177,0.942089646
6584,2176,0.315216909
6585,2175,0.502577293
6586,2174,0.133221244
6587,2173,0.65171323
6588,2172,0.421905357
6589,2171,0.324225218
6590,2170,0.884277483
6591,2169,0.055954602
6592,2168,0.95404718
6593,2167,0.58683047
6594,2166,0.547916882
6595,2165,0.961999927
6596,2164,0.991760184
6597,2163,0.853793189
6598,2162,0.150737384
6599,2161,0.869725582
6600,2160,0.538236347
6601,2159,0.053419514
6602,2158,0.816413461
6603,2157,0.986634677
6604,2156,0.835512319
6605,2155,0.212793306
6606,2154,0.681001668
6607,2153,0.469589029
6608,2152,0.794988308
6609,2151,0.18919329
6610,2150,0.568915347
6611,2149,0.93837772
6612,2148,0.677553058
6613,2147,0.281883628
6614,2146,0.194249823
6615,2145,0.525760569
6616,2144,0.459294204
6617,2143,0.517504908
6618,2142,0.089021112
6619,2141,0.843875792
6620,2140,0.932235436
6621,2139,0.407761682
6622,2138,0.991075364
6623,2137,0.372786249
6624,2136,0.959444996
6625,2135,0.896014886
6626,2134,0.383002669
6627,2133,0.890484279
6628,2132,0.953511607
6629,2131,0.983591822
6630,2130,0.948463856
6631,2129,0.400930418
6632,2128,0.863479443
6633,2127,0.757931614
6634,2126,0.804000769
6635,2125,0.503226611
6636,2124,0.634777543
6637,2123,0.375716983
6638,2122,0.600174173
6639,2121,0.616419456
6640,2120,0.014268907
6641,2119,0.658541231
6642,2118,0.874772249
6643,2117,0.23444951
6644,2116,0.032829385
6645,2115,0.931831471
6646,2114,0.008441665
6647,2113,0.229445205
6648,2112,0.392870425
6649,2111,0.967405566
6650,2110,0.602065383
6651,2109,0.209958343
6652,2108,0.86871542
6653,2107,0.205465337
6654,2106,0.371720995
6655,2105,0.345542315
6656,2104,0.892845149
6657,2103,0.900189942
6658,2102,0.738208132
6659,2101,0.441371581
6660,2100,0.52737978
6661,2099,0.367561451
6662,2098,0.229236312
6663,2097,0.332568314
6664,2096,0.251655228
6665,2095,0.467548928
6666,2094,0.340323352
6667,2093,0.351625209
6668,2092,0.152102759
6669,2091,0.92476419
6670,2090,0.802377222
6671,2089,0.917107131
6672,2088,0.438094402
6673,2087,0.185538135
6674,2086,0.301944825
6675,2085,0.190765084
6676,2084,0.163160706
6677,2083,0.545223488
6678,2082,0.254580642
6679,2081,0.575459262
6680,2080,0.690160611
6681,2079,0.525286236
6682,2078,0.024548086
6683,2077,0.501942433
6684,2076,0.18866571
6685,2075,0.636300219
6686,2074,0.057117826
6687,2073,0.630010124
6688,2072,0.657688868
6689,2071,0.334053132
6690,2070,0.037698206
6691,2069,0.244207097
6692,2068,0.635853545
6693,2067,0.399083176
6694,2066,0.632531536
6695,2065,0.82780143
6696,2064,0.117571322
6697,2063,0.588665303
6698,2062,0.100842682
6699,2061,0.372468748
6700,2060,0.626134392
6701,2059,0.861722105
6702,2058,0.478754754
6703,2057,0.562756504
6704,2056,0.334980905
6705,2055,0.697106382
6706,2054,0.186914307
6707,2053,0.771254755
6708,2052,0.238729498
6709,2051,0.838617885
6710,2050,0.545761374
6711,2049,0.076720639
6712,2048,0.676718207
6713,2047,0.708072753
6714,2046,0.114910922
6715,2045,0.550808392
6716,2044,0.540121142
6717,2043,0.39242534
6718,2042,0.111991024
6719,2041,0.987747314
6720,2040,0.430753423
6721,2039,0.904364804
6722,2038,0.28668187
6723,2037,0.050881044
6724,2036,0.273125847
6725,2035,0.348775073
6726,2034,0.379781322
6727,2033,0.21330768
6728,2032,0.978753695
6729,2031,0.200682008
6730,2030,0.810436773
6731,2029,0.694377584
6732,2028,0.906372894
6733,2027,0.220199035
6734,2026,0.366568662
6735,2025,0.710841978
6736,2024,0.896526377
6737,2023,0.824191078
6738,2022,0.084510601
6739,2021,0.375484088
6740,2020,0.250829587
6741,2019,0.852199498
6742,2018,0.28127857
6743,2017,0.40974083
6744,2016,0.36779451
6745,2015,0.541009354
6746,2014,0.606663278
6747,2013,0.271521964
6748,2012,0.098169653
6749,2011,0.687328651
6750,2010,0.906928255
6751,2009,0.403728242
6752,2008,0.09558666
6753,2007,0.978311732
6754,2006,0.450784204
6755,2005,0.521723286
6756,2004,0.301511797
6757,2003,0.391176907
6758,2002,0.923306809
6759,2001,0.762301992
6760,2000,0.220213415
6761,1999,0.88990799
6762,1998,0.612341357
6763,1997,0.530943314
6764,1996,0.73642119
6765,1995,0.16462002
6766,1994,0.804514211
6767,1993,0.086448069
6768,1992,0.117013582
6769,1991,0.905635204
6770,1990,0.520211926
6771,1989,0.527534455
6772,1988,0.133617152
6773,1987,0.789813566
6774,1986,0.806028556
6775,1985,0.374179781
6776,1984,0.467737962
6777,1983,0.667241809
6778,1982,0.032469225
6779,1981,0.022307093
6780,1980,0.079180745
6781,1979,0.277741541
6782,1978,0.767417513
6783,1977,0.534677667
6784,1976,0.056206317
6785,1975,0.097410172
6786,1974,0.601202717
6787,1973,0.092958254
6788,1972,0.212156232
6789,1971,0.46622962
6790,1970,0.673528836
6791,1969,0.561545
6792,1968,0.5726381
6793,1967,0.232323263
6794,1966,0.003501404
6795,1965,0.829425115
6796,1964,0.578163734
6797,1963,0.158807879
6798,1962,0.891372367
6799,1961,0.693636492
6800,1960,0.236618281
6801,1959,0.98381073
6802,1958,0.212609347
6803,1957,0.043661719
6804,1956,0.640012269
6805,1955,0.866737184
6806,1954,0.657108216
6807,1953,0.621350811
6808,1952,0.197528069
6809,1951,0.466316516
6810,1950,0.636023873
6811,1949,0.888590362
6812,1948,0.808323089
6813,1947,0.722701147
6814,1946,0.715675865
6815,1945,0.802954359
6816,1944,0.083070175
6817,1943,0.799670249
6818,1942,0.127206569
6819,1941,0.051218509
6820,1940,0.38239801
6821,1939,0.402939157
6822,1938,0.78151001
6823,1937,0.558312462
6824,1936,0.754842878
6825,1935,0.302847075
6826,1934,0.143856945
6827,1933,0.253421031
6828,1932,0.311577587
6829,1931,0.40159601
6830,1930,0.62683249
6831,1929,0.34696529
6832,1928,0.49183161
6833,1927,0.710231764
6834,1926,0.190164938
6835,1925,0.817055558
6836,1924,0.928268086
6837,1923,0.555256154
6838,1922,0.202856419
6839,1921,0.155730074
6840,1920,0.750642983
6841,1919,0.241650893
6842,1918,0.571836896
6843,1917,0.34444702
6844,1916,0.537228554
6845,1915,0.227446502
6846,1914,0.366285983
6847,1913,0.139197273
6848,1912,0.064429826
6849,1911,0.708305948
6850,1910,0.422622233
6851,1909,0.616239589
6852,1908,0.97610751
6853,1907,0.548964286
6854,1906,0.99062439
6855,1905,0.400832142
6856,1904,0.154244459
6857,1903,0.467376425
6858,1902,0.345230801
6859,1901,0.945201373
6860,1900,0.204231085
6861,1899,0.130123397
6862,1898,0.595573862
6863,1897,0.437017263
6864,1896,0.138493696
6865,1895,0.438356569
6866,1894,0.642126228
6867,1893,0.240280969
6868,1892,0.471463712
6869,1891,0.026037636
6870,1890,0.678296486
6871,1889,0.008224873
6872,1888,0.022942601
6873,1887,0.896821804
6874,1886,0.28547924
6875,1885,0.489560512
6876,1884,0.238317732
6877,1883,0.132161055
6878,1882,0.857323198
6879,1881,0.154830277
6880,1880,0.14742933
6881,1879,0.088230407
6882,1878,0.271426076
6883,1877,0.375862088
6884,1876,0.512374296
6885,1875,0.161277722
6886,1874,0.591211824
6887,1873,0.739821123
6888,1872,0.358664914
6889,1871,0.260252786
6890,1870,0.152489849
6891,1869,0.509831701
6892,1868,0.189897679
6893,1867,0.939759518
6894,1866,0.619552351
6895,1865,0.245071654
6896,1864,0.021840564
6897,1863,0.204790773
6898,1862,0.278448862
6899,1861,0.145246222
6900,1860,0.373097204
6901,1859,0.330640515
6902,1858,0.207059279
6903,1857,0.137565737
6904,1856,0.183183024
6905,1855,0.498600708
6906,1854,0.072624672
6907,1853,0.382578968
6908,1852,0.194799576
6909,1851,0.553023793
6910,1850,0.082099164
6911,1849,0.143857737
6912,1848,0.526232831
6913,1847,0.665659165
6914,1846,0.967927547
6915,1845,0.356830962
6916,1844,0.824478647
6917,1843,0.06943914
6918,1842,0.433297107
6919,1841,0.886211835
6920,1840,0.250232908
6921,1839,0.441407739
6922,1838,0.855923771
6923,1837,0.862918512
6924,1836,0.143421893
6925,1835,0.481576167
6926,1834,0.548009062
6927,1833,0.190860342
6928,1832,0.520687818
6929,1831,0.390097543
6930,1830,0.520224983
6931,1829,0.310250655
6932,1828,0.00277574
6933,1827,0.486089261
6934,1826,0.902721062
6935,1825,0.786487213
6936,1824,0.278228943
6937,1823,0.13777466
6938,1822,0.205224364
6939,1821,0.453122041
6940,1820,0.615709848
6941,1819,0.79943246
6942,1818,0.381229707
6943,1817,0.969708246
6944,1816,0.464747934
6945,1815,0.828238922
6946,1814,0.526935831
6947,1813,0.451014925
6948,1812,0.842397568
6949,1811,0.529894966
6950,1810,0.764410627
6951,1809,0.264015095
6952,1808,0.720616179
6953,1807,0.449140443
6954,1806,0.423264728
6955,1805,0.633281228
6956,1804,0.036485363
6957,1803,0.326895365
6958,1802,0.964881336
6959,1801,0.490867991
6960,1800,0.199898025
6961,1799,0.706943869
6962,1798,0.126370787
6963,1797,0.965285943
6964,1796,0.161151625
6965,1795,0.051987088
6966,1794,0.68582062
6967,1793,0.743212783
6968,1792,0.056886949
6969,1791,0.47285866
6970,1790,0.054448164
6971,1789,0.916072085
6972,1788,0.246212462
6973,1787,0.924688309
6974,1786,0.508351894
6975,1785,0.746070539
6976,1784,0.726546486
6977,1783,0.708669058
6978,1782,0.764974924
6979,1781,0.763357405
6980,1780,0.435006031
6981,1779,0.307683586
6982,1778,0.149799918
6983,1777,0.008597797
6984,1776,0.887072417
6985,1775,0.457972453
6986,1774,0.701147911
6987,1773,0.482994909
6988,1772,0.408392518
6989,1771,0.154435453
6990,1770,0.816964257
6991,1769,0.433222373
6992,1768,0.110440098
6993,1767,0.73733122
6994,1766,0.043806569
6995,1765,0.027815637
6996,1764,0.868441712
6997,1763,0.134655151
6998,1762,0.903952656
6999,1761,0.685948629
7000,1760,0.126621645
7001,1759,0.380143726
7002,1758,0.908420147
7003,1757,0.1685603
7004,1756,0.877025565
7005,1755,0.634753114
7006,1754,0.484326492
7007,1753,0.428707378
7008,1752,0.074169466
7009,1751,0.889033397
7010,1750,0.091201411
7011,1749,0.110234186
7012,1748,0.233109529
7013,1747,0.975756888
7014,1746,0.261668517
7015,1745,0.376651928
7016,1744,0.663690189
7017,1743,0.359804161
7018,1742,0.001407164
7019,1741,0.09657396
7020,1740,0.019368605
7021,1739,0.153753079
7022,1738,0.073916059
7023,1737,0.796132355
7024,1736,0.298583032
7025,1735,0.940521292
7026,1734,0.850572673
7027,1733,0.139217249
7028,1732,0.240453363
7029,1731,0.341277525
7030,1730,0.645271883
7031,1729,0.868782831
7032,1728,0.979009974
7033,1727,0.660430322
7034,1726,0.897179599
7035,1725,0.650416187
7036,1724,0.946665888
7037,1723,0.025726487
7038,1722,0.229858095
7039,1721,0.782916379
7040,1720,0.463081883
7041,1719,0.548816734
7042,1718,0.858630275
7043,1717,0.010793409
7044,1716,0.84561114
7045,1715,0.064984446
7046,1714,0.350153758
7047,1713,0.117652323
7048,1712,0.399551612
7049,1711,0.083836512
7050,1710,0.067648814
7051,1709,0.299428295
7052,1708,0.390343553
7053,1707,0.574612662
7054,1706,0.278945859
7055,1705,0.960889636
7056,1704,0.933219933
7057,1703,0.284118075
7058,1702,0.985336871
7059,1701,0.634873
7060,1700,0.321196428
7061,1699,0.008102025
7062,1698,0.102397194
7063,1697,0.612058482
7064,1696,0.526834799
7065,1695,0.894266853
7066,1694,0.623661138
7067,1693,0.101312237
7068,1692,0.318626647
7069,1691,0.552608311
7070,1690,0.57149698
7071,1689,0.952336171
7072,1688,0.964645293
7073,1687,0.69977642
7074,1686,0.671129786
7075,1685,0.481723
7076,1684,0.162577776
7077,1683,0.586113833
7078,1682,0.641679139
7079,1681,0.016845246
7080,1680,0.677737154
7081,1679,0.860144131
7082,1678,0.880685418
7083,1677,0.010574704
7084,1676,0.681702299
7085,1675,0.257023463
7086,1674,0.598435657
7087,1673,0.68109238
7088,1672,0.671695376
7089,1671,0.373781693
7090,1670,0.510514898
7091,1669,0.82352858
7092,1668,0.686001232
7093,1667,0.711425023
7094,1666,0.09888542
7095,1665,0.719863666
7096,1664,0.765179231
7097,1663,0.292502171
7098,1662,0.152915831
7099,1661,0.235434835
7100,1660,0.072298562
7101,1659,0.740433278
7102,1658,0.605121405
7103,1657,0.857971649
7104,1656,0.517610461
7105,1655,0.873000175
7106,1654,0.653579366
7107,1653,0.234483738
7108,1652,0.984433347
7109,1651,0.281706256
7110,1650,0.009948252
7111,1649,0.162994134
7112,1648,0.987890112
7113,1647,0.403549963
7114,1646,0.537932054
7115,1645,0.907021771
7116,1644,0.053096146
7117,1643,0.462930098
7118,1642,0.008226088
7119,1641,0.849291871
7120,1640,0.192622662
7121,1639,0.75563558
7122,1638,0.180465886
7123,1637,0.123008869
7124,1636,0.388957695
7125,1635,0.415232821
7126,1634,0.886371382
7127,1633,0.058962792
7128,1632,0.527558296
7129,1631,0.979813717
7130,1630,0.422013154
7131,1629,0.906167543
7132,1628,0.631342713
7133,1627,0.848037415
7134,1626,0.859924159
7135,1625,0.739416541
7136,1624,0.259030553
7137,1623,0.364860845
7138,1622,0.989800727
7139,1621,0.29029262
7140,1620,0.00270058
7141,1619,0.656546887
7142,1618,0.244118698
7143,1617,0.723486147
7144,1616,0.709303224
7145,1615,0.035047627
7146,1614,0.51517748
7147,1613,0.77251025
7148,1612,0.694943028
7149,1611,0.394601174
7150,1610,0.569035721
7151,1609,0.801055021
7152,1608,0.330214719
7153,1607,0.838987359
7154,1606,0.095092295
7155,1605,0.602860352
7156,1604,0.831658704
7157,1603,0.489917318
7158,1602,0.340294536
7159,1601,0.368007793
7160,1600,0.803410882
7161,1599,0.435731578
7162,1598,0.833335361
7163,1597,0.338247287
7164,1596,0.367343992
7165,1595,0.807216
7166,1594,0.634332926
7167,1593,0.470086635
7168,1592,0.23322243
7169,1591,0.289744656
7170,1590,0.717717338
7171,1589,0.838795291
7172,1588,0.877855716
7173,1587,0.058559847
7174,1586,0.291659523
7175,1585,0.720548478
7176,1584,0.712724348
7177,1583,0.360725462
7178,1582,0.520403266
7179,1581,0.394901068
7180,1580,0.0497416
7181,1579,0.948057199
7182,1578,0.763918842
7183,1577,0.428180728
7184,1576,0.650458273
7185,1575,0.760718584
7186,1574,0.090740891
7187,1573,0.181609776
7188,1572,0.743288245
7189,1571,0.644254762
7190,1570,0.611960904
7191,1569,0.764210728
7192,1568,0.669687579
7193,1567,0.878704039
7194,1566,0.363988141
7195,1565,0.653088501
7196,1564,0.381500147
7197,1563,0.787782446
7198,1562,0.713622359
7199,1561,0.803409644
7200,1560,0.031611833
7201,1559,0.741274388
7202,1558,0.928010709
7203,1557,0.168441529
7204,1556,0.651562799
7205,1555,0.543957495
7206,1554,0.286998206
7207,1553,0.255913616
7208,1552,0.854451245
7209,1551,0.030971787
7210,1550,0.284755958
7211,1549,0.75124993
7212,1548,0.033196852
7213,1547,0.283789623
7214,1546,0.048898638
7215,1545,0.126163056
7216,1544,0.082765125
7217,1543,0.648841218
7218,1542,0.984504783
7219,1541,0.917955837
7220,1540,0.547179542
7221,1539,0.18447299
7222,1538,0.700367824
7223,1537,0.499196259
7224,1536,0.544186741
7225,1535,0.200710991
7226,1534,0.811495232
7227,1533,0.198234846
7228,1532,0.559831468
7229,1531,0.293747278
7230,1530,0.362373428
7231,1529,0.921804052
7232,1528,0.037801328
7233,1527,0.221246533
7234,1526,0.353327417
7235,1525,0.001548199
7236,1524,0.184802666
7237,1523,0.461319913
7238,1522,0.836820074
7239,1521,0.569545081
7240,1520,0.936412166
7241,1519,0.153766162
7242,1518,0.102566777
7243,1517,0.022335422
7244,1516,0.775002073
7245,1515,0.058081916
7246,1514,0.36772372
7247,1513,0.521881108
7248,1512,0.462894247
7249,1511,0.121572405
7250,1510,0.999551067
7251,1509,0.840290015
7252,1508,0.50203424
7253,1507,0.466387496
7254,1506,0.87998991
7255,1505,0.479272439
7256,1504,0.69124231
7257,1503,0.812319396
7258,1502,0.460610198
7259,1501,0.362147683
7260,1500,0.491053734
7261,1499,0.745391362
7262,1498,0.273387978
7263,1497,0.526220474
7264,1496,0.902588715
7265,1495,0.672176201
7266,1494,0.440376101
7267,1493,0.080816745
7268,1492,0.587290986
7269,1491,0.546487409
7270,1490,0.246710505
7271,1489,0.139626899
7272,1488,0.860099686
7273,1487,0.075601019
7274,1486,0.51504944
7275,1485,0.601008493
7276,1484,0.375417941
7277,1483,0.53414029
7278,1482,0.195772749
7279,1481,0.017739603
7280,1480,0.553495989
7281,1479,0.97577975
7282,1478,0.249426388
7283,1477,0.150614466
7284,1476,0.295111159
7285,1475,0.790858854
7286,1474,0.161217924
7287,1473,0.609499583
7288,1472,0.48651421
7289,1471,0.308953151
7290,1470,0.047822776
7291,1469,0.780140142
7292,1468,0.865479756
7293,1467,0.94550681
7294,1466,0.131081534
7295,1465,0.362424434
7296,1464,0.921058638
7297,1463,0.751549745
7298,1462,0.001157833
7299,1461,0.624230566
7300,1460,0.566871216
7301,1459,0.627967628
7302,1458,0.594392035
7303,1457,0.620324188
7304,1456,0.701150551
7305,1455,0.636570899
7306,1454,0.419966049
7307,1453,0.889610663
7308,1452,0.415800133
7309,1451,0.223025923
7310,1450,0.680953894
7311,1449,0.629599067
7312,1448,0.592708426
7313,1447,0.05546029
7314,1446,0.812710923
7315,1445,0.339835993
7316,1444,0.49711603
7317,1443,0.64300823
7318,1442,0.263322437
7319,1441,0.759393326
7320,1440,0.045957883
7321,1439,0.177429811
7322,1438,0.67748825
7323,1437,0.537224005
7324,1436,0.134620857
7325,1435,0.52459142
7326,1434,0.119790883
7327,1433,0.645252743
7328,1432,0.067376242
7329,1431,0.634844205
7330,1430,0.256904585
7331,1429,0.192652456
7332,1428,0.326384374
7333,1427,0.930655232
7334,1426,0.463557995
7335,1425,0.845408123
7336,1424,0.389160972
7337,1423,0.58121865
7338,1422,0.890501544
7339,1421,0.121946778
7340,1420,0.414685522
7341,1419,0.919647473
7342,1418,0.42199195
7343,1417,0.566451889
7344,1416,0.247724103
7345,1415,0.667497168
7346,1414,0.770599504
7347,1413,0.693236654
7348,1412,0.388304483
7349,1411,0.717905665
7350,1410,0.726142504
7351,1409,0.721737333
7352,1408,0.26149653
7353,1407,0.913337022
7354,1406,0.090221578
7355,1405,0.687737114
7356,1404,0.373623902
7357,1403,0.182352868
7358,1402,0.144478648
7359,1401,0.053399121
7360,1400,0.644609867
7361,1399,0.298671764
7362,1398,0.914913507
7363,1397,0.904118229
7364,1396,0.173929565
7365,1395,0.052448339
7366,1394,0.434392713
7367,1393,0.584389647
7368,1392,0.782175968
7369,1391,0.011731624
7370,1390,0.598479367
7371,1389,0.722938474
7372,1388,0.03924883
7373,1387,0.177171771
7374,1386,0.269967303
7375,1385,0.049142448
7376,1384,0.56535143
7377,1383,0.632670554
7378,1382,0.683538777
7379,1381,0.977908915
7380,1380,0.799998337
7381,1379,0.314291409
7382,1378,0.987243108
7383,1377,0.459240602
7384,1376,0.195335147
7385,1375,0.082615456
7386,1374,0.782761592
7387,1373,0.510118286
7388,1372,0.942604368
7389,1371,0.092574151
7390,1370,0.396620441
7391,1369,0.905436112
7392,1368,0.581390089
7393,1367,0.123489767
7394,1366,0.438340706
7395,1365,0.435506216
7396,1364,0.026759667
7397,1363,0.798590897
7398,1362,0.99255523
7399,1361,0.239205939
7400,1360,0.716405013
7401,1359,0.875106967
7402,1358,0.141166448
7403,1357,0.691556833
7404,1356,0.230888792
7405,1355,0.417107383
7406,1354,0.99755729
7407,1353,0.911170614
7408,1352,0.77663747
7409,1351,0.994466111
7410,1350,0.506577441
7411,1349,0.611232516
7412,1348,0.045699508
7413,1347,0.055121537
7414,1346,0.072381753
7415,1345,0.93343251
7416,1344,0.383897592
7417,1343,0.463270278
7418,1342,0.036247147
7419,1341,0.271548463
7420,1340,0.499489915
7421,1339,0.076291165
7422,1338,0.210887489
7423,1337,0.692489954
7424,1336,0.921102788
7425,1335,0.281450124
7426,1334,0.092989102
7427,1333,0.424716487
7428,1332,0.260266747
7429,1331,0.846745343
7430,1330,0.482509185
7431,1329,0.643344258
7432,1328,0.899542182
7433,1327,0.08914352
7434,1326,0.10632388
7435,1325,0.331700256
7436,1324,0.916894088
7437,1323,0.448242529
7438,1322,0.753184833
7439,1321,0.876902712
7440,1320,0.939769196
7441,1319,0.999325628
7442,1318,0.76358625
7443,1317,0.942671385
7444,1316,0.922642113
7445,1315,0.440647419
7446,1314,0.259210274
7447,1313,0.191444175
7448,1312,0.290322456
7449,1311,0.007638932
7450,1310,0.065560047
7451,1309,0.381911897
7452,1308,0.871163428
7453,1307,0.614735046
7454,1306,0.718761854
7455,1305,0.376709496
7456,1304,0.283297615
7457,1303,0.160536099
7458,1302,0.014745608
7459,1301,0.405981278
7460,1300,0.970227323
7461,1299,0.636131561
7462,1298,0.681558262
7463,1297,0.982317306
7464,1296,0.092947016
7465,1295,0.466745435
7466,1294,0.87172462
7467,1293,0.511977344
7468,1292,0.313996325
7469,1291,0.578498585
7470,1290,0.274397858
7471,1289,0.014445679
7472,1288,0.595033697
7473,1287,0.129000886
7474,1286,0.54466735
7475,1285,0.286481631
7476,1284,0.42334013
7477,1283,0.188401078
7478,1282,0.764183237
7479,1281,0.920163682
7480,1280,0.143377456
7481,1279,0.609560104
7482,1278,0.303769838
7483,1277,0.888948877
7484,1276,0.475322231
7485,1275,0.642617119
7486,1274,0.488531078
7487,1273,0.049295902
7488,1272,0.41853086
7489,1271,0.27470286
7490,1270,0.422527087
7491,1269,0.669989255
7492,1268,0.996324042
7493,1267,0.107756759
7494,1266,0.12886638
7495,1265,0.052543134
7496,1264,0.050450776
7497,1263,0.291707488
7498,1262,0.108766186
7499,1261,0.822636519
7500,1260,0.907714218
7501,1259,0.557046263
7502,1258,0.166849837
7503,1257,0.015080686
7504,1256,0.308857857
7505,1255,0.50418916
7506,1254,0.542769865
7507,1253,0.912310566
7508,1252,0.615555685
7509,1251,0.260302047
7510,1250,0.830874588
7511,1249,0.708018683
7512,1248,0.245533158
7513,1247,0.093605402
7514,1246,0.101882558
7515,1245,0.02282158
7516,1244,0.709542193
7517,1243,0.531435181
7518,1242,0.843641184
7519,1241,0.301667382
7520,1240,0.928458066
7521,1239,0.560872636
7522,1238,0.874023621
7523,1237,0.492933475
7524,1236,0.300544688
7525,1235,0.491488556
7526,1234,0.034487156
7527,1233,0.596619202
7528,1232,0.83867542
7529,1231,0.07739268
7530,1230,0.62052674
7531,1229,0.877180612
7532,1228,0.270199593
7533,1227,0.54978982
7534,1226,0.406738886
7535,1225,0.576219673
7536,1224,0.400667799
7537,1223,0.142273297
7538,1222,0.563665617
7539,1221,0.753045547
7540,1220,0.161697228
7541,1219,0.926135168
7542,1218,0.394196036
7543,1217,0.939720497
7544,1216,0.574355394
7545,1215,0.758907731
7546,1214,0.923314761
7547,1213,0.477524634
7548,1212,0.255106718
7549,1211,0.666930615
7550,1210,0.091285805
7551,1209,0.913506157
7552,1208,0.076834477
7553,1207,0.178174707
7554,1206,0.921166095
7555,1205,0.401625558
7556,1204,0.287457591
7557,1203,0.949126987
7558,1202,0.034492366
7559,1201,0.166422117
7560,1200,0.769554658
7561,1199,0.847186622
7562,1198,0.358162453
7563,1197,0.072623276
7564,1196,0.328390799
7565,1195,0.618659069
7566,1194,0.782762321
7567,1193,0.657688278
7568,1192,0.301007647
7569,1191,0.756590031
7570,1190,0.24939958
7571,1189,0.10583224
7572,1188,0.860985746
7573,1187,0.029600496
7574,1186,0.626376534
7575,1185,0.144542161
7576,1184,0.604059459
7577,1183,0.788848018
7578,1182,0.073453527
7579,1181,0.461415045
7580,1180,0.103303225
7581,1179,0.768400461
7582,1178,0.104557051
7583,1177,0.660051139
7584,1176,0.011023826
7585,1175,0.368390046
7586,1174,0.146305063
7587,1173,0.330824306
7588,1172,0.23007487
7589,1171,0.657273381
7590,1170,0.544357629
7591,1169,0.52290735
7592,1168,0.277503786
7593,1167,0.679658266
7594,1166,0.060753618
7595,1165,0.754744113
7596,1164,0.274624322
7597,1163,0.762330717
7598,1162,0.754106416
7599,1161,0.466297722
7600,1160,0.069088173
7601,1159,0.653212877
7602,1158,0.19543759
7603,1157,0.425834177
7604,1156,0.909301041
7605,1155,0.764123994
7606,1154,0.384908602
7607,1153,0.65926768
7608,1152,0.85671122
7609,1151,0.807104988
7610,1150,0.112809718
7611,1149,0.485188191
7612,1148,0.859853797
7613,1147,0.98788561
7614,1146,0.287983788
7615,1145,0.37047915
7616,1144,0.964648576
7617,1143,0.215749446
7618,1142,0.899573178
7619,1141,0.687392068
7620,1140,0.169059725
7621,1139,0.602093923
7622,1138,0.144400943
7623,1137,0.720655004
7624,1136,0.006678092
7625,1135,0.083751876
7626,1134,0.40136473
7627,1133,0.259058254
7628,1132,0.909110851
7629,1131,0.801301985
7630,1130,0.714509783
7631,1129,0.894354178
7632,1128,0.4524641
7633,1127,0.854793021
7634,1126,0.112885528
7635,1125,0.815471398
7636,1124,0.64749669
7637,1123,0.172923795
7638,1122,0.426030551
7639,1121,0.572397672
7640,1120,0.772464128
7641,1119,0.748066081
7642,1118,0.462171144
7643,1117,0.215464854
7644,1116,0.183788733
7645,1115,0.84922909
7646,1114,0.049279633
7647,1113,0.255797759
7648,1112,0.605006571
7649,1111,0.910770106
7650,1110,0.52952537
7651,1109,0.297639339
7652,1108,0.04928771
7653,1107,0.146424455
7654,1106,0.491833482
7655,1105,0.30448314
7656,1104,0.033057973
7657,1103,0.039976049
7658,1102,0.67360954
7659,1101,0.8596124
7660,1100,0.550080411
7661,1099,0.580615352
7662,1098,0.786249261
7663,1097,0.987386216
7664,1096,0.794928278
7665,1095,0.77814819
7666,1094,0.449037133
7667,1093,0.919297132
7668,1092,0.287432591
7669,1091,0.782564465
7670,1090,0.464087425
7671,1089,0.243982773
7672,1088,0.402122391
7673,1087,0.867974201
7674,1086,0.271373895
7675,1085,0.30110345
7676,1084,0.283348854
7677,1083,0.619391558
7678,1082,0.559200574
7679,1081,0.014936443
7680,1080,0.928246905
7681,1079,0.112987873
7682,1078,0.23787662
7683,1077,0.875921524
7684,1076,0.036374627
7685,1075,0.404150141
7686,1074,0.122302513
7687,1073,0.578628231
7688,1072,0.984418475
7689,1071,0.366506632
7690,1070,0.758251032
7691,1069,0.086542659
7692,1068,0.247622003
7693,1067,0.304120869
7694,1066,0.672099932
7695,1065,0.131249888
7696,1064,0.830968764
7697,1063,0.417148424
7698,1062,0.4785026
7699,1061,0.015565226
7700,1060,0.355623092
7701,1059,0.268099268
7702,1058,0.234914396
7703,1057,0.706475783
7704,1056,0.536958216
7705,1055,0.473890747
7706,1054,0.60217635
7707,1053,0.553185736
7708,1052,0.627831367
7709,1051,0.538601755
7710,1050,0.219192248
7711,1049,0.096739504
7712,1048,0.945574964
7713,1047,0.443509599
7714,1046,0.047646419
7715,1045,0.911914653
7716,1044,0.244705619
7717,1043,0.28493117
7718,1042,0.362242255
7719,1041,0.566466991
7720,1040,0.129023105
7721,1039,0.296853761
7722,1038,0.641454648
7723,1037,0.953654487
7724,1036,0.856290905
7725,1035,0.055966393
7726,1034,0.478057817
7727,1033,0.562346235
7728,1032,0.068560136
